/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-03__Авито_как_перформанс-канал_для_автобизнеса_5600+_лидов_со_средней_стоимостью_700.txt	-dMt6AhJ8eA	4294	Ниши-и-маркетплейсы	Авто-и-дилеры	Авито как перформанс-канал для автобизнеса: 5600+ лидов со средней стоимостью 700 ₽ за 8 месяцев для двух автосалонов с одного канала, органика плюс платное продвижение объявлений
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__Синергия_SEO_и_контекстной_рекламы_мультиканальный_маркетинг_для_Япония_Трейд_и_.txt	7f_qKhk-GPs	3155	Ниши-и-маркетплейсы	Контекст-и-Яндекс-Директ	Синергия SEO и контекстной рекламы: мультиканальный маркетинг для Япония Трейд и Корея Трейд
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__ВКонтакте,_Яндекс_и_Ozon_реклама_внедорожников_EXEED.txt	7f_qKhk-GPs	1852	Ниши-и-маркетплейсы	Авто-и-дилеры	ВКонтакте, Яндекс и Ozon: реклама внедорожников EXEED
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-11__4,6_млн_продаж_туров_на_Камчатку_с_ROMI_3089%_через_Яндекс.Директ.txt	xZ6t-IfaSP8	5113	Ниши-и-маркетплейсы	Сквозная-аналитика-и-атрибуция	4,6 млн продаж туров на Камчатку с ROMI 3089% через Яндекс.Директ
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-18__Каналы_привлечения_пациентов_в_клинику_Почта_России,_маркетплейсы,_промоутеры_и_.txt	rZICwWkzGNk	193	Ниши-и-маркетплейсы	Медицина-и-клиники	Каналы привлечения пациентов в клинику: Почта России, маркетплейсы, промоутеры и работа с картами и прайсами
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-14__Как_выйти_в_топ_на_картах_и_не_сливать_80%_бюджета_органика_геосервисов,_топ-7_о.txt	aBiRIqmqXcw	5037	Ниши-и-маркетплейсы	Геосервисы-Карты-2ГИС	Как выйти в топ на картах и не сливать 80% бюджета: органика геосервисов, топ-7 ошибок и автоматизация
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-03__С_нуля_до_миллиона_как_зарабатывать_на_Авито_в_2025_году.txt	JX0lOa5DaQI		Ниши-и-маркетплейсы	Авито	С нуля до миллиона: как зарабатывать на Авито в 2025 году
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-29__AI-ассистенты_РОПа,_менеджера_продаж_и_руководителя_сервиса_в_автобизнесе.txt	-_wkJemdI6k	2034	Ниши-и-маркетплейсы	Авто-и-дилеры	AI-ассистенты РОПа, менеджера продаж и руководителя сервиса в автобизнесе
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-03__Снижение_CPL_в_Яндекс.Директе_в_2_раза_для_сети_автосалонов_китайских_брендов.txt	7f_qKhk-GPs	8965	Ниши-и-маркетплейсы	Авто-и-дилеры	Снижение CPL в Яндекс.Директе в 2 раза для сети автосалонов китайских брендов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-06-05__Ритейл-медиа_на_Ozon_от_клика_по_баннеру_до_конверсии.txt	R-37vWm-e0M	4778	Ниши-и-маркетплейсы	Маркетплейсы-и-ритейл-медиа	Ритейл-медиа на Ozon: от клика по баннеру до конверсии
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-06-05__Новый_канал_на_перегретом_рынке._Как_зарабатывать_на_Авито_в_2025_году_инструмен.txt	R-37vWm-e0M	2224	Ниши-и-маркетплейсы	Авито	Новый канал на перегретом рынке. Как зарабатывать на Авито в 2025 году: инструменты, лайфхаки, кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-07-29__Как_кратно_увеличить_лиды_автосервису_и_автосалону_в_Яндекс_Картах_и_2ГИС_без_ро.txt	-_wkJemdI6k	189	Ниши-и-маркетплейсы	Авто-и-дилеры	Как кратно увеличить лиды автосервису и автосалону в Яндекс Картах и 2ГИС без роста бюджета
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-10__Кейс_1600_лидов_из_VK_Рекламы_для_сети_клиник_эстетической_косметологии_в_Санкт-.txt	NkBYdhly-Go	4519	Ниши-и-маркетплейсы	Медицина-и-клиники	Кейс: 1600 лидов из VK Рекламы для сети клиник эстетической косметологии в Санкт-Петербурге
